time,APCP_surface,DLWRF_surface,DSWRF_surface,PRES_surface,SPFH_2maboveground,TMP_2maboveground,UGRD_10maboveground,VGRD_10maboveground,precip_rate,TMP_ground_surface
2009/06/23 03:00:00,0.0,410.16431696922064,3.639,102193.4,0.006922559317592063,290.78999999999996,3.871367,0.0,0.0,290.56
2009/06/23 04:00:00,0.0,394.049946802141,0.124,102232.9,0.0060410680149096205,288.28,0.9782175,0.0,0.0,287.54999999999995
2009/06/23 05:00:00,0.0,400.1432883327646,0.014,102287.3,0.0067283251025131285,289.13,1.656824,0.0,0.0,288.45
2009/06/23 06:00:00,0.0,385.10643068292217,0.034,102266.5,0.0067662290041402865,286.48999999999995,1.254763,0.0,0.0,285.33
2009/06/23 07:00:00,0.0,374.32024413056615,0.001,102263.9,0.007161752149322951,284.45,1.255766,0.0,0.0,283.31
2009/06/23 08:00:00,0.0,365.9151274044924,0.004,102284.40000000001,0.0063119713670734615,283.15,1.514736,0.0,0.0,282.35999999999996
2009/06/23 09:00:00,0.0,367.7596911296703,0.001,102280.3,0.005867878894531881,283.63,0.8460171,0.0,0.0,281.67999999999995
2009/06/23 10:00:00,0.0,359.7703096968935,0.0,102325.59999999999,0.005956605940315723,282.12,1.09,0.0,0.0,280.506
2009/06/23 11:00:00,0.0,357.2373904407917,0.0,102298.40000000001,0.005367272410046553,281.84999999999997,0.9948186,0.0,0.0,280.226
2009/06/23 12:00:00,0.0,354.8287607095453,17.12,102396.0,0.005461877855029717,281.35999999999996,1.149387,0.0,0.0,279.91299999999995
2009/06/23 13:00:00,0.0,366.2981513097008,164.3,102464.3,0.005111987816806138,283.63,0.6884314,0.0,0.0,283.53
2009/06/23 14:00:00,0.0,381.1230694777767,342.8,102416.7,0.005837288150680409,286.06,2.179832,0.0,0.0,289.57
2009/06/23 15:00:00,0.0,401.8138210720747,484.2,102425.6,0.005919775917337369,289.65999999999997,1.525097,0.0,0.0,297.66999999999996
2009/06/23 16:00:00,0.0,417.532832000475,706.0,102404.40000000001,0.006376459921175553,292.17999999999995,1.136824,0.0,0.0,304.65999999999997
2009/06/23 17:00:00,0.0,432.77760990285725,853.0,102398.1,0.006586336687775265,294.63,3.460308,0.0,0.0,308.33
2009/06/23 18:00:00,0.0,438.8404626708974,938.0,102390.0,0.004839979890956661,296.21999999999997,4.353928,0.0,0.0,311.04999999999995
2009/06/23 19:00:00,0.0,444.6711914711861,945.0,102389.9,0.006328237716842468,296.62,5.211894,0.0,0.0,311.14
2009/06/23 20:00:00,0.0,445.7871974174304,893.0,102373.6,0.006191138568530704,296.84,6.406493,0.0,0.0,310.01
2009/06/23 21:00:00,0.0,436.8101260516032,720.5,102347.2,0.008587424452143754,294.79999999999995,9.136732,0.0,0.0,304.27
2009/06/23 22:00:00,0.0,435.7814475754567,883.0,102302.0,0.0063779062167011345,295.17999999999995,10.53922,0.0,0.0,304.39
2009/06/23 23:00:00,0.0,439.41863743566665,678.6,102293.9,0.0074328520352027125,295.47999999999996,9.292289,0.0,0.0,302.07
2009/06/24 00:00:00,0.0,435.8789356330425,480.9,102326.3,0.007509894325769056,294.89,8.443954,0.0,0.0,298.76
2009/06/24 01:00:00,0.0,431.1193713230297,213.8,102347.29999999999,0.007706154523846205,294.07,7.67716,0.0,0.0,295.16999999999996
2009/06/24 02:00:00,0.0,417.91740871328994,37.42,102380.8,0.008779825175836843,291.65999999999997,8.499386,0.0,0.0,291.13
2009/06/24 03:00:00,0.0,399.7446446712932,2.792,102406.7,0.00774250648358531,288.79999999999995,7.405128,0.0,0.0,287.97999999999996
2009/06/24 04:00:00,0.0,393.07152355427087,0.08,102444.0,0.00702165425071383,287.82,6.93446,0.0,0.0,286.56
2009/06/24 05:00:00,0.0,384.55194065571055,0.061,102481.8,0.007015876973142524,286.32,6.957295,0.0,0.0,285.21
2009/06/24 06:00:00,0.0,377.6967334150452,0.025,102469.69999999998,0.007032271634819782,285.09,6.118745,0.0,0.0,284.15
2009/06/24 07:00:00,0.0,378.76092893436976,0.004,102457.9,0.006815280031860511,285.34,4.491836,0.0,0.0,284.0
2009/06/24 08:00:00,0.0,374.4985386920383,0.013,102458.20000000001,0.006710351819992405,284.59999999999997,2.376992,0.0,0.0,282.59
2009/06/24 09:00:00,0.0,369.86632451917006,0.001,102446.70000000001,0.006523813534690888,283.81,1.720279,0.0,0.0,281.29999999999995
2009/06/24 10:00:00,0.0,365.37699944375544,0.0,102471.49999999999,0.006237085308027262,283.07,2.659246,0.0,0.0,281.17999999999995
2009/06/24 11:00:00,0.0,371.8627459018892,0.001,102495.5,0.006570732908630357,284.15999999999997,3.720224,0.0,0.0,282.4
2009/06/24 12:00:00,0.0,372.8786660000511,13.38,102519.8,0.006414475395978304,284.39,3.109526,0.0,0.0,282.42999999999995
2009/06/24 13:00:00,0.0,384.73267541601194,168.5,102518.80000000002,0.006620426504658674,286.46,2.425737,0.0,0.0,286.13
2009/06/24 14:00:00,0.0,402.61948720443894,336.4,102569.5,0.005337296165647971,290.0,2.61042,0.0,0.0,291.84
2009/06/24 15:00:00,0.0,421.0445604021838,534.1,102667.4,0.005466333464346066,293.06,1.245432,0.0,0.0,299.45
2009/06/24 16:00:00,0.0,430.56597797656826,705.6,102650.70000000001,0.005117163994259595,294.76,2.058328,0.0,0.0,305.47999999999996
2009/06/24 17:00:00,0.0,435.11550598575406,842.0,102649.6,0.004778265487585357,295.64,2.244623,0.0,0.0,310.17999999999995
2009/06/24 18:00:00,0.0,442.90505683719607,942.0,102608.0,0.004562713847663742,296.98999999999995,2.306444,0.0,0.0,313.69
2009/06/24 19:00:00,0.0,449.33873024177313,930.0,102600.50000000001,0.004612420095606967,297.98999999999995,2.394986,0.0,0.0,314.39
2009/06/24 20:00:00,0.0,450.76566325798103,761.8,102575.8,0.00399924613818073,298.52,3.138079,0.0,0.0,311.79999999999995
2009/06/24 21:00:00,0.0,456.1646561534726,875.0,102611.99999999999,0.005013842330507188,298.89,3.323771,0.0,0.0,312.47999999999996
2009/06/24 22:00:00,0.0,451.23307411193497,570.5,102611.99999999999,0.004253618567298481,298.46,2.671309,0.0,0.0,307.24
2009/06/24 23:00:00,0.0,446.22124258847396,286.3,102608.6,0.005096288578192826,297.28999999999996,2.70454,0.0,0.0,301.01
2009/06/25 00:00:00,0.0,436.12281192880624,162.9,102609.9,0.0069028060311731865,295.08,4.923368,0.0,0.0,297.07
2009/06/25 01:00:00,0.0,437.0113939701618,235.8,102614.9,0.006952555174941575,295.21,4.505597,0.0,0.0,295.97999999999996
2009/06/25 02:00:00,0.0,428.5967996709217,120.0,102683.9,0.007423279760182184,293.71999999999997,4.306379,0.0,0.0,292.65999999999997
2009/06/25 03:00:00,0.0,410.633701464768,3.791,102695.2,0.006669815508378536,290.92999999999995,3.209806,0.0,0.0,288.58
2009/06/25 04:00:00,0.0,402.44798874037497,0.062,102695.4,0.006869782240232794,289.47999999999996,3.365433,0.0,0.0,287.21999999999997
2009/06/25 05:00:00,0.0,399.26894894591646,0.045,102703.7,0.006454533839521358,289.04999999999995,3.764987,0.0,0.0,286.91999999999996
2009/06/25 06:00:00,0.0,396.9037417547873,0.086,102703.7,0.006594478422656936,288.59999999999997,2.207626,0.0,0.0,285.41999999999996
2009/06/25 07:00:00,0.0,386.3398140335469,0.017,102696.90000000001,0.005816339624306699,286.98999999999995,1.546964,0.0,0.0,284.39
2009/06/25 08:00:00,0.0,382.338240299159,0.008,102666.2,0.0063839329513916765,286.09999999999997,1.556045,0.0,0.0,283.41999999999996
2009/06/25 09:00:00,0.0,370.02641004796806,0.0,102688.5,0.006540492234778035,283.83,1.984525,0.0,0.0,282.21999999999997
2009/06/25 10:00:00,0.0,371.69610913891563,0.0,102633.20000000001,0.006095843722849453,284.27,2.036045,0.0,0.0,284.34999999999997
2009/06/25 11:00:00,0.0,381.8224842016947,0.003,102634.79999999999,0.006378963169774108,286.01,1.787075,0.0,0.0,285.17999999999995
2009/06/25 12:00:00,0.0,378.93872460284575,7.167,102668.59999999999,0.006559427644331845,285.44,1.308106,0.0,0.0,282.53
2009/06/25 13:00:00,0.0,393.1631008561603,179.4,102702.2,0.00572772883491719,288.21999999999997,1.372653,0.0,0.0,288.65999999999997
2009/06/25 14:00:00,0.0,401.84785354814653,162.9,102715.20000000001,0.006367219960948821,289.52,1.884179,0.0,0.0,290.65
2009/06/25 15:00:00,0.0,412.21569986587315,276.0,102727.09999999999,0.005904785008724168,291.42999999999995,0.7486628,0.0,0.0,294.26
2009/06/25 16:00:00,0.0,422.91185437315835,456.3,102654.29999999999,0.006145722844424962,293.14,1.408775,0.0,0.0,299.48999999999995
2009/06/25 17:00:00,0.0,444.7137646401251,729.4,102682.3,0.004897698950989159,297.13,1.788496,0.0,0.0,310.01
2009/06/25 18:00:00,0.0,449.97123562236106,711.3,102595.8,0.004336749429242469,298.21999999999997,1.377074,0.0,0.0,310.89
2009/06/25 19:00:00,0.0,464.3118141390926,1013.0,102594.90000000001,0.006210512176239821,299.72999999999996,4.350417,0.0,0.0,315.96
2009/06/25 20:00:00,0.0,456.4339345265687,1049.0,102498.8,0.007047797027645217,298.27,7.437795,0.0,0.0,313.4
2009/06/25 21:00:00,0.0,456.5852036016906,947.0,102462.79999999999,0.006189812203595958,298.53999999999996,7.012032,0.0,0.0,311.67999999999995
2009/06/25 22:00:00,0.0,451.37523687482377,758.0,102470.3,0.005484863986291527,297.96,5.700224,0.0,0.0,308.45
2009/06/25 23:00:00,0.0,454.02466587739724,661.8,102393.2,0.006289158517680262,298.10999999999996,3.574373,0.0,0.0,306.96999999999997
2009/06/26 00:00:00,0.0,450.5980012943027,492.8,102373.5,0.007071968200281689,297.34999999999997,4.993706,0.0,0.0,302.57
2009/06/26 01:00:00,0.0,439.2322206762138,145.4,102407.09999999999,0.008681902523105548,295.16999999999996,5.364735,0.0,0.0,297.10999999999996
2009/06/26 02:00:00,0.0,431.5346419656883,59.61,102456.6,0.009829763698095196,293.71,6.417911,0.0,0.0,294.63
2009/06/26 03:00:00,13.207999999999998,405.337482354603,0.147,102535.5,0.009656704363521677,289.37,2.562208,0.0,0.0,288.52
2009/06/26 04:00:00,0.0,402.3903846931702,0.024,102460.20000000001,0.008683915002189234,289.04999999999995,5.351505,0.0,0.0,288.15
2009/06/26 05:00:00,0.0,399.76920341321596,0.031,102379.1,0.008442151937426859,288.65,2.161537,0.0,0.0,287.71
2009/06/26 06:00:00,0.0,398.4649869246123,0.062,102362.8,0.008184596519577333,288.47999999999996,1.304596,0.0,0.0,287.42999999999995
2009/06/26 07:00:00,0.0,393.8219536743887,0.046,102342.2,0.0075472862684924525,287.82,0.8800836,0.0,0.0,287.21999999999997
2009/06/26 08:00:00,0.0,391.61641145400455,0.079,102355.0,0.007360468429213195,287.47999999999996,0.9182677,0.0,0.0,285.65999999999997
2009/06/26 09:00:00,0.0,378.4765826471619,0.02,102325.7,0.007275834006671292,285.16999999999996,1.657884,0.0,0.0,284.56
2009/06/26 10:00:00,0.0,379.0569388841595,0.006,102279.2,0.008102351935573503,285.08,3.519917,0.0,0.0,285.28999999999996
2009/06/26 11:00:00,0.0,379.7544819089749,0.026,102218.6,0.007691005651583038,285.29999999999995,2.372709,0.0,0.0,285.19
2009/06/26 12:00:00,0.0,379.6861876811529,25.98,102222.29999999999,0.007638995921474063,285.29999999999995,1.583119,0.0,0.0,284.98999999999995
2009/06/26 13:00:00,0.0,379.7815748293347,53.69,102185.79999999999,0.007587699967226092,285.33,1.395488,0.0,0.0,285.75
2009/06/26 14:00:00,0.0,393.78314683784305,174.0,102222.5,0.0075695268737034724,287.81,1.047737,0.0,0.0,288.03
2009/06/26 15:00:00,0.0,412.183820213629,520.5,102195.0,0.007231562470662994,291.04999999999995,2.083008,0.0,0.0,293.89
2009/06/26 16:00:00,0.0,425.94077983388667,642.9,102146.6,0.007008315971774747,293.4,4.886127,0.0,0.0,296.64
2009/06/26 17:00:00,0.0,432.62237629378,770.1,102124.1,0.0073701986177953345,294.4,4.119945,0.0,0.0,299.78999999999996
2009/06/26 18:00:00,0.0,426.76710338771943,459.0,102095.9,0.006958725412711006,293.54999999999995,5.202847,0.0,0.0,295.81
2009/06/26 19:00:00,0.0,425.6276876897761,241.3,102084.0,0.008169925955093199,293.07,2.374096,0.0,0.0,293.96999999999997
2009/06/26 20:00:00,11.176,386.0159873008663,43.72,102266.9,0.008979159374834202,286.14,6.47646,0.0,0.0,286.13
2009/06/26 21:00:00,0.0,389.5707425261409,287.3,102249.2,0.008051910642193792,286.96,3.480391,0.0,0.0,289.59
2009/06/26 22:00:00,0.0,391.6855215595562,240.1,102179.8,0.008338884059915267,287.27,3.704235,0.0,0.0,290.25
2009/06/26 23:00:00,0.0,405.42900586757037,228.1,102171.5,0.007368263006991169,289.87,4.576685,0.0,0.0,290.91999999999996
2009/06/27 00:00:00,0.0,401.0845221306654,69.68,102130.8,0.006782257630983707,289.28,4.83922,0.0,0.0,289.06
2009/06/27 01:00:00,0.0,412.3103227247478,364.6,102191.4,0.0071979363816254815,291.08,6.174626,0.0,0.0,290.77
2009/06/27 02:00:00,0.0,400.64685643541446,91.4,102162.59999999999,0.007368994051230838,289.04999999999995,4.987551,0.0,0.0,287.28999999999996
2009/06/27 03:00:00,0.0,387.13407854157265,1.828,102192.4,0.0066961495961936155,286.87,4.784514,0.0,0.0,285.29999999999995
2009/06/27 04:00:00,0.0,381.9071477573636,0.041,102306.8,0.006058700200307171,286.13,6.084569,0.0,0.0,284.62
2009/06/27 05:00:00,0.0,385.332618305518,0.033,102297.7,0.0064497516217719595,286.62,8.231951,0.0,0.0,284.94
2009/06/27 06:00:00,0.0,378.52576702316094,0.011,102372.29999999999,0.0064266917490038945,285.40999999999997,7.021171,0.0,0.0,283.83
2009/06/27 07:00:00,0.0,375.21272047952436,0.011,102425.6,0.0065343514815498415,284.78,5.899888,0.0,0.0,283.4
2009/06/27 08:00:00,0.0,374.5586099051734,0.015,102490.7,0.006168824050773109,284.77,5.727771,0.0,0.0,283.73999999999995
2009/06/27 09:00:00,0.0,365.74833181238915,0.025,102466.79999999999,0.0055641727429758085,283.35999999999996,6.286658,0.0,0.0,282.14
2009/06/27 10:00:00,0.0,365.70863553604494,0.0,102438.3,0.005688109385860868,283.31,6.743232,0.0,0.0,281.94
2009/06/27 11:00:00,0.0,360.1507636333646,0.005,102536.1,0.005262839612956821,282.42999999999995,3.544234,0.0,0.0,280.765
2009/06/27 12:00:00,0.0,358.01341801393926,16.23,102581.40000000001,0.005208211282839092,282.04999999999995,3.495207,0.0,0.0,280.597
2009/06/27 13:00:00,0.0,370.3006872994801,167.0,102623.0,0.005658623211361962,284.15999999999997,4.520194,0.0,0.0,282.9
2009/06/27 14:00:00,0.0,381.1865659651701,348.8,102586.79999999999,0.0054309068926484995,286.21,7.228908,0.0,0.0,286.25
2009/06/27 15:00:00,0.0,390.7502242897126,539.1,102694.69999999998,0.005465394325129936,287.89,6.746128,0.0,0.0,290.09999999999997
2009/06/27 16:00:00,0.0,400.02496763466587,720.8,102662.59999999999,0.005477770520688017,289.5,4.931225,0.0,0.0,294.78
2009/06/27 17:00:00,0.0,405.815779347665,777.8,102671.3,0.004895118535605291,290.71999999999997,5.749304,0.0,0.0,296.51
2009/06/27 18:00:00,0.0,409.45452574815005,950.0,102734.6,0.004234609692573871,291.64,5.960922,0.0,0.0,299.16999999999996
2009/06/27 19:00:00,0.0,415.48861830146996,997.0,102734.9,0.004498300483604911,292.53,5.984431,0.0,0.0,300.52
2009/06/27 20:00:00,0.0,422.46410857330955,987.0,102717.0,0.004547358845382588,293.66999999999996,5.729221,0.0,0.0,301.28
2009/06/27 21:00:00,0.0,424.10479902704986,916.0,102809.99999999999,0.0036213154358921778,294.42999999999995,4.080029,0.0,0.0,301.98999999999995
2009/06/27 22:00:00,0.0,426.244039449924,834.0,102821.59999999999,0.003759091192307787,294.7,5.079167,0.0,0.0,300.34
2009/06/27 23:00:00,0.0,424.71537697780013,683.5,102837.1,0.0037213204488085977,294.46999999999997,4.839776,0.0,0.0,298.45
2009/06/28 00:00:00,0.0,422.7791892971528,501.2,102821.3,0.0032840879247282274,294.42999999999995,4.473315,0.0,0.0,296.09
2009/06/28 01:00:00,0.0,419.4326409858342,310.2,102841.90000000001,0.003217790297103962,293.91999999999996,3.668745,0.0,0.0,292.87
2009/06/28 02:00:00,0.0,412.55709080663894,132.8,102850.0,0.004279133570714227,292.14,2.67975,0.0,0.0,289.12
2009/06/28 03:00:00,0.0,392.0999990776971,3.199,102873.29999999999,0.0046509052380883644,288.45,1.38637,0.0,0.0,284.26
2009/06/28 04:00:00,0.0,375.1950656217145,0.048,102944.5,0.006190692125587731,284.87,1.881396,0.0,0.0,282.63
2009/06/28 05:00:00,0.0,374.2583486544866,0.0,102982.7,0.005937503649532249,284.78,3.116964,0.0,0.0,283.17999999999995
2009/06/28 06:00:00,0.0,367.92735703953394,0.003,102982.7,0.006172492182729361,283.54999999999995,4.702871,0.0,0.0,282.57
2009/06/28 07:00:00,0.0,370.240918399821,0.001,102933.99999999999,0.006155753394743201,283.97999999999996,4.569273,0.0,0.0,282.71999999999997
2009/06/28 08:00:00,0.0,371.7304495378144,0.0,102900.29999999999,0.006360571063850772,284.19,5.027371,0.0,0.0,282.66999999999996
2009/06/28 09:00:00,0.0,367.3960403893942,0.002,102885.20000000001,0.006026981117838907,283.5,4.643511,0.0,0.0,281.98999999999995
2009/06/28 10:00:00,0.0,365.14409988278476,0.002,102836.5,0.006303521886626743,283.0,3.735461,0.0,0.0,281.47999999999996
2009/06/28 11:00:00,0.0,353.36602720486246,0.002,102842.7,0.0058766098309793405,280.93199999999996,2.206183,0.0,0.0,280.054
2009/06/28 12:00:00,0.0,351.037759642231,18.24,102894.90000000001,0.005631132361629725,280.572,1.678801,0.0,0.0,279.748
2009/06/28 13:00:00,0.0,366.8546691719052,168.0,102918.80000000002,0.005842182228634014,283.46,1.841005,0.0,0.0,283.08
2009/06/28 14:00:00,0.0,386.1323843131173,345.3,102885.40000000001,0.005815422559970257,286.95,2.281199,0.0,0.0,288.06
2009/06/28 15:00:00,0.0,403.71866649808214,533.9,102889.7,0.0053701336536110325,290.16999999999996,2.771923,0.0,0.0,293.97999999999996
2009/06/28 16:00:00,0.0,411.22162228443983,711.5,102830.8,0.003943392004728005,292.09,3.236212,0.0,0.0,299.19
2009/06/28 17:00:00,0.0,421.54256133898843,849.0,102840.79999999999,0.004224873149478913,293.66999999999996,3.059971,0.0,0.0,303.53999999999996
2009/06/28 18:00:00,0.0,423.9266529101804,944.0,102812.79999999999,0.0031573466480005253,294.71,1.939444,0.0,0.0,307.05999999999995
2009/06/28 19:00:00,0.0,430.66746999300756,984.0,102747.90000000001,0.0036200219968327636,295.51,2.642952,0.0,0.0,308.47999999999996
2009/06/28 20:00:00,0.0,433.4045822576285,976.0,102707.40000000001,0.004244733875211909,295.60999999999996,2.401449,0.0,0.0,308.66999999999996
2009/06/28 21:00:00,0.0,439.95307916277125,923.0,102705.30000000002,0.004893194827250894,296.37,3.141204,0.0,0.0,307.45
2009/06/28 22:00:00,0.0,441.2315488078045,827.0,102633.20000000001,0.00373914219684479,297.15,2.50039,0.0,0.0,306.33
2009/06/28 23:00:00,0.0,444.30661936374963,699.2,102596.0,0.004102563014337696,297.44,3.100138,0.0,0.0,303.77
2009/06/29 00:00:00,0.0,439.7774606285296,534.0,102519.90000000001,0.0036213808524509453,296.98999999999995,3.747661,0.0,0.0,300.33
2009/06/29 01:00:00,0.0,435.3316097715572,323.6,102568.59999999999,0.003914770960686928,296.09999999999997,3.636407,0.0,0.0,296.15
2009/06/29 02:00:00,0.0,429.4848196309648,130.9,102599.49999999999,0.005554021744042808,294.41999999999996,1.287688,0.0,0.0,291.48999999999995
2009/06/29 03:00:00,0.0,406.1603792174657,4.279,102599.2,0.0072375838181261195,290.02,2.11352,0.0,0.0,287.56
2009/06/29 04:00:00,0.0,389.1061397493092,0.082,102610.3,0.0059680627101756055,287.42999999999995,2.623872,0.0,0.0,285.84999999999997
2009/06/29 05:00:00,0.0,386.51245369765144,0.032,102583.40000000001,0.006101206532947077,286.92999999999995,2.581226,0.0,0.0,285.03
2009/06/29 06:00:00,0.0,377.9811364562412,0.036,102529.29999999999,0.006160237266150582,285.39,2.331118,0.0,0.0,283.67999999999995
2009/06/29 07:00:00,0.0,371.5286048857242,0.0,102560.3,0.0055316470032124474,284.42999999999995,1.481504,0.0,0.0,281.90999999999997
2009/06/29 08:00:00,0.0,365.7903799309855,0.0,102548.1,0.005667760057708805,283.33,1.685654,0.0,0.0,281.2
2009/06/29 09:00:00,0.0,365.92530701577624,0.0,102549.8,0.005829389511202805,283.29999999999995,1.275292,0.0,0.0,280.155
2009/06/29 10:00:00,0.0,359.2484574184533,0.0,102514.3,0.005568886387676276,282.15,1.377326,0.0,0.0,279.539
2009/06/29 11:00:00,0.0,348.33416816989177,0.0,102542.3,0.004856959793230187,280.35699999999997,2.016797,0.0,0.0,279.082
2009/06/29 12:00:00,0.0,360.7211208724296,16.05,102558.5,0.003614595890028626,283.32,1.427346,0.0,0.0,279.561
2009/06/29 13:00:00,0.0,382.9407908085156,166.7,102525.6,0.004010623074189853,287.15,1.080195,0.0,0.0,284.37
2009/06/29 14:00:00,0.0,401.3165417827691,343.4,102602.50000000001,0.005571631760783447,289.69,1.780975,0.0,0.0,290.21
2009/06/29 15:00:00,0.0,414.8041374718235,532.9,102588.79999999999,0.004537445167883937,292.4,1.237494,0.0,0.0,297.28999999999996
2009/06/29 16:00:00,0.0,426.5833569660573,696.2,102546.0,0.004261875552572654,294.48999999999995,2.299944,0.0,0.0,302.87
2009/06/29 17:00:00,0.0,430.6880894124916,847.0,102545.90000000001,0.004246735795231822,295.16999999999996,1.965878,0.0,0.0,307.28999999999996
2009/06/29 18:00:00,0.0,432.3830656869952,939.0,102495.5,0.003439083079197854,295.90999999999997,2.813956,0.0,0.0,309.41999999999996
2009/06/29 19:00:00,0.0,434.9285373485485,981.0,102483.0,0.0034145477726886435,296.34,2.403147,0.0,0.0,311.21999999999997
2009/06/29 20:00:00,0.0,438.8004453641969,990.0,102450.8,0.0032910527472909423,297.04999999999995,3.178492,0.0,0.0,311.26
2009/06/29 21:00:00,0.0,444.98133830006265,1018.0,102414.9,0.003597180412328703,297.84,2.367047,0.0,0.0,311.60999999999996
2009/06/29 22:00:00,0.0,447.2951901026476,886.0,102401.9,0.0037427605950664,298.12,2.74195,0.0,0.0,308.54999999999995
2009/06/29 23:00:00,0.0,438.7929399364567,377.4,102407.0,0.003628007229046287,296.83,2.601899,0.0,0.0,300.34
2009/06/30 00:00:00,0.0,440.0678602041693,527.5,102373.6,0.0026657054582546395,297.75,4.660583,0.0,0.0,300.84
2009/06/30 01:00:00,0.0,430.2502550770909,315.2,102422.4,0.0027292777005933884,296.09999999999997,5.404624,0.0,0.0,296.08
2009/06/30 02:00:00,0.0,423.22363899203924,134.7,102390.8,0.0038297814204224963,294.16999999999996,2.910223,0.0,0.0,291.75
2009/06/30 03:00:00,0.0,398.9345388544447,3.012,102438.3,0.0039022940756874365,290.02,1.524234,0.0,0.0,286.0
2009/06/30 04:00:00,0.0,380.6336081749811,0.095,102487.20000000001,0.004362613606888648,286.56,1.670725,0.0,0.0,282.51
2009/06/30 05:00:00,0.0,357.8907244668297,0.01,102529.09999999999,0.004061343320487445,282.53999999999996,2.246044,0.0,0.0,281.34999999999997
2009/06/30 06:00:00,0.0,360.60263492113705,0.0,102502.29999999999,0.004019894771563158,283.07,2.017437,0.0,0.0,280.553
2009/06/30 07:00:00,0.0,348.2847382805402,0.001,102476.6,0.0038177332750598796,280.851,1.950082,0.0,0.0,279.52799999999996
2009/06/30 08:00:00,0.0,343.7275180239032,0.001,102444.69999999998,0.0038514678477511322,279.955,1.996908,0.0,0.0,278.769
2009/06/30 09:00:00,0.0,342.3846605519442,0.0,102441.3,0.0039055129962539455,279.66499999999996,1.88312,0.0,0.0,278.215
2009/06/30 10:00:00,0.0,339.70110574803715,0.0,102417.0,0.0037064019114672153,279.255,2.092007,0.0,0.0,278.21599999999995
2009/06/30 11:00:00,0.0,343.57692363696066,0.0,102449.49999999999,0.003811629399494111,279.948,1.553203,0.0,0.0,277.197
2009/06/30 12:00:00,0.0,337.1346211301645,14.59,102449.8,0.003866421425714613,278.661,1.726463,0.0,0.0,277.287
2009/06/30 13:00:00,0.0,354.2803705991724,167.4,102537.7,0.00442422295297152,281.67999999999995,1.239304,0.0,0.0,281.87
2009/06/30 14:00:00,0.0,386.6645126978362,342.8,102528.9,0.003199565857620857,288.31,1.993287,0.0,0.0,289.94
2009/06/30 15:00:00,0.0,413.9853442632316,529.7,102509.40000000001,0.004022233082834774,292.52,1.304011,0.0,0.0,298.21
2009/06/30 16:00:00,0.0,433.58722263185683,700.1,102448.29999999999,0.004005196205317524,295.77,3.249054,0.0,0.0,304.21
2009/06/30 17:00:00,0.0,441.9070249242841,842.0,102439.00000000001,0.0038642397676241463,297.19,3.246408,0.0,0.0,308.87
2009/06/30 18:00:00,0.0,445.70049519868155,958.0,102503.09999999999,0.00407218910839979,297.67999999999995,2.882145,0.0,0.0,312.09999999999997
2009/06/30 19:00:00,0.0,444.05453411646266,978.0,102446.59999999999,0.0032659433249219005,297.90999999999997,3.658747,0.0,0.0,312.69
2009/06/30 20:00:00,0.0,445.1314014906881,984.0,102471.49999999999,0.0028483970616523767,298.4,3.554275,0.0,0.0,312.60999999999996
2009/06/30 21:00:00,0.0,445.4179545290555,937.0,102414.20000000001,0.0024412867412119577,298.82,3.979413,0.0,0.0,311.05999999999995
2009/06/30 22:00:00,0.0,450.6803723674876,835.0,102403.09999999999,0.0033567311518827633,298.9,3.633538,0.0,0.0,308.71999999999997
2009/06/30 23:00:00,0.0,445.6984661058094,687.6,102393.2,0.002387785133511156,298.91999999999996,3.759638,0.0,0.0,305.58
2009/07/01 00:00:00,0.0,444.30711009296186,508.2,102365.3,0.0025891804792606402,298.5,2.861477,0.0,0.0,302.0
2009/07/01 01:00:00,0.0,441.39282350563457,309.1,102341.4,0.0037597560946299696,297.16999999999996,3.553815,0.0,0.0,296.96999999999997
2009/07/01 02:00:00,0.0,430.9490003692052,127.4,102338.7,0.006164376121409485,294.46,2.486406,0.0,0.0,292.28
2009/07/01 03:00:00,0.0,403.99069142061717,2.401,102348.2,0.005582544375377632,290.15,1.702423,0.0,0.0,287.14
2009/07/01 04:00:00,0.0,397.9175849164572,0.003,102404.8,0.006100347383800237,288.92999999999995,2.506128,0.0,0.0,287.0
2009/07/01 05:00:00,0.0,382.7316993570791,0.071,102485.7,0.005480158171632524,286.46999999999997,2.581559,0.0,0.0,284.96
2009/07/01 06:00:00,0.0,395.67516851399125,0.015,102481.9,0.005505869852945123,288.73999999999995,5.171225,0.0,0.0,286.67999999999995
2009/07/01 07:00:00,0.0,390.62927674832986,0.066,102445.8,0.006223742330012249,287.62,6.277159,0.0,0.0,286.12
2009/07/01 08:00:00,0.0,387.47747764694645,0.02,102441.1,0.007362061808390151,286.75,6.866739,0.0,0.0,285.65
2009/07/01 09:00:00,0.0,380.92584477129833,0.035,102388.5,0.007469216017055913,285.56,6.355682,0.0,0.0,284.71999999999997
2009/07/01 10:00:00,0.0,378.3254947858729,0.011,102351.3,0.007528012087805248,285.08,5.447773,0.0,0.0,284.13
2009/07/01 11:00:00,0.0,373.4348722137485,0.003,102401.4,0.0073067440358998235,284.25,3.664262,0.0,0.0,283.21999999999997
2009/07/01 12:00:00,0.0,365.78583932297164,14.8,102398.0,0.006704353526628566,283.01,1.881978,0.0,0.0,281.96
2009/07/01 13:00:00,0.0,374.7834612316498,157.7,102394.2,0.006720322500491835,284.65,1.563287,0.0,0.0,284.78
